hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
7618,0,-88.0409,95.959,-962,169868,-227035,-958958,0
7620,0,-96.7958,108.814,-962,359686,-455242,-814482,0
7627,0,-68.3023,85.2732,-962,-437209,517973,-735223,0
7630,0,-104.462,106.713,-958,-236082,4231.89,-971724,0
7652,0,-52.9836,42.068,-957.5,-73553.7,98707.3,-992394,0
7682,0,-29.7401,33.0379,-957.5,-649910,348231,-675538,0
7697,0,-95.1318,70.7165,-962,-257220,670267,-696118,0
7726,0,-77.0724,52.5253,-962.5,202573,-239577,-949509,0
7732,0,-66.7893,44.6916,-962.5,651059,-85475.9,-754199,0
7738,0,-107.949,80.6353,-958,-241580,143563,-959702,0
7759,0,-29.0215,17.5556,-958,-115881,-19231.6,-993077,0
7795,0,-98.9912,40.6672,-958,-85289.6,28372.3,-995952,0
7807,0,-30.5992,2.56742,-962,461791,-359558,-810844,0
7812,0,-43.7746,18.8275,-962,-383507,-195030,-902710,0
7815,0,-85.863,20.0505,-962,95641,-38694.4,-994664,0
7848,0,-35.6661,4.42311,-962,-326596,382181,-864449,0
7853,0,-137.886,26.8159,-958,-101447,47382.5,-993712,0
7854,0,-135.65,23.8823,-958,46204,20547.1,-998721,0
7857,0,-145.492,39.4477,-958,-659258,316645,-681994,0
7893,0,-34.4792,-4.38485,-957.5,-430220,392635,-812865,0
7923,0,-123.466,7.07772,-958,-406898,417084,-812696,0
7929,0,-138.411,0.709242,-958,-233897,195272,-952450,0
7933,0,-113.216,11.3143,-958,-587788,324717,-740989,0
8054,0,-95.9495,-20.2857,-818,-203827,-122052,-971369,0
8140,0,-113.889,-54.7192,-822,242923,-15506.8,-969922,0
8156,0,-37.4827,-22.1423,-817.5,192772,458867,-867341,0
8215,0,-132.311,-75.4578,-818,405496,71242.9,-911316,0
8268,0,-66.4857,-59.1922,-822.5,475789,110356,-872609,0
8272,0,-39.7931,-43.9886,-822.5,-677506,29515.9,-734924,0
8276,0,-38.0951,-31.3487,-822.5,254354,578132,-775285,0
8349,0,-98.0326,-101.256,-822,-185983,-168696,-967963,0
8359,0,-82.0118,-86.9847,-822,-393117,-479413,-784615,0
8365,0,-88.1005,-112.657,-818,-86921,-32359.3,-995690,0
8370,0,-78.8314,-84.9406,-818,-139708,-228035,-963577,0
8403,0,-27.5214,-32.4519,-822,106070,217246,-970337,0
8427,0,-76.6467,-112.535,-822,-23116.9,-6181.84,-999714,0
8428,0,-57.0878,-97.0004,-822,-210941,-90037.6,-973343,0
8430,0,-64.8586,-130.351,-818,-169001,-496276,-851557,0
8433,0,-76.8083,-148.473,-818,48798.4,533055,-844672,0
8445,0,-14.3016,-50.4716,-817.5,-67585.3,-153887,-985774,0
8446,0,-22.1626,-38.4821,-817.5,43098.8,91491.4,-994873,0
8471,0,-44.5368,-88.3892,-817.5,-232571,-191065,-953627,0
8492,0,-39.8489,-96.9278,-822,-415677,-621229,-664294,0
8538,0,-18.8605,-73.0891,-822.5,-305935,-205873,-929527,0
8584,0,-33.3833,-166.522,-822,-111028,-307285,-945118,0
8648,0,0.315728,-74.225,-818,-59229.7,213542,-975137,0
8661,0,-1.19038,-157.005,-822,19776.5,-71205.2,-997266,0
8702,0,8.05598,-49.7411,-822,-432655,-539897,-722026,0
8735,0,22.1029,-111.576,-822,-16779,14404.2,-999755,0
8738,0,10.5889,-116.344,-822,210678,-254069,-943962,0
8757,0,20.2778,-97.8248,-817.5,50016.8,-204432,-977602,0
8801,0,27.8511,-127.373,-818,21338.7,-131412,-991098,0
8824,0,12.8819,-52.6924,-822.5,-345597,363319,-865195,0
8984,0,50.0365,-47.2441,-822,-548027,249996,-798228,0
9063,0,48.6044,-36.9738,-817.5,134642,-140120,-980937,0
9098,0,60.0172,-56.5251,-817.5,575567,-212066,-789779,0
9151,0,43.8748,-27.9007,-822.5,-479771,340802,-808501,0
9166,0,140.55,-87.7651,-822,-126488,85274.9,-988296,0
9169,0,148.621,-85.9535,-822,164946,-173602,-970904,0
9221,0,103.739,-43.6449,-818,190644,-10848.8,-981599,0
9282,0,137.742,-29.3205,-818,13837.4,-13694.1,-999810,0
9290,0,102.485,-31.6827,-818,-95920.4,24205.8,-995095,0
9333,0,72.4203,0.176028,-817.5,710603,-203805,-673430,0
9348,0,110.376,-22.5751,-822,450108,-41007.4,-892032,0
9357,0,170.317,-10.7344,-818,712260,44599.9,-700498,0
9436,0,28.6465,9.3642,-818,-71857.3,30582.9,-996946,0
9490,0,132.415,35.9538,-822,49663,30583.3,-998298,0
9493,0,116.099,28.9321,-822,459444,-219939,-860545,0
9494,0,133.557,39.6132,-822,673420,-267767,-689062,0
9586,0,67.9312,36.9046,-817.5,-494871,-134309,-858524,0
9690,0,53.6287,40.7947,-822.5,138813,21456.4,-990086,0
9762,0,105.151,114.249,-822,-454150,-305446,-836929,0
9766,0,102.656,128.369,-818,267165,631505,-727891,0
9785,0,29.5805,63.7016,-822,-222900,-144574,-964061,0
9816,0,21.5276,49.4249,-822,-509216,-268347,-817734,0
9834,0,72.7997,113.601,-822,-242985,-405236,-881330,0
9838,0,78.0094,113.893,-822,394455,252447,-883559,0
9842,0,84.4491,137.334,-822,429846,452657,-781239,0
9884,0,15.0254,39.4672,-817.5,-11564.4,-7859.87,-999902,0
9913,0,39.6023,98.7111,-818,-301178,-268918,-914863,0
9972,0,30.1813,157.636,-822,-120727,-336409,-933945,0
9973,0,35.0349,171.868,-822,-6262.89,610753,-791797,0
9975,0,25.9678,102.61,-822,25564,-323083,-946025,0
9977,0,28.1231,139.625,-822,-207209,453585,-866790,0
10060,0,10.2394,127.127,-822,254364,-301204,-919008,0
10064,0,1.38174,79.2607,-822,-328124,662340,-673528,0
10089,0,3.94339,51.2304,-822,207696,259063,-943265,0
10111,0,3.90382,45.5153,-822,-50754.6,-336964,-940149,0
10131,0,-14.4317,142.125,-818,-8123.03,-71259.6,-997425,0
10137,0,-10.6218,110.867,-818,100600,453397,-885613,0
10141,0,1.44683,133.802,-818,-315842,632707,-707054,0
10147,0,-30.5124,170.123,-822,83794,-68313.6,-994139,0
10178,0,-12.1343,50.9988,-817.5,-225208,236759,-945107,0
10217,0,-23.0727,63.4185,-817.5,82587.7,396958,-914113,0
10322,0,-53.6869,117.101,-818,131581,-88557.7,-987342,0
10323,0,-76.7442,157.445,-818,10300.1,144374,-989470,0
10361,0,-40.3967,52.0334,-818,-119794,475875,-871316,0
10456,0,-59.674,65.5654,-822,4278.52,-636.259,-999991,0
10474,0,-72.6776,86.5762,-822,174055,-361429,-916010,0
10476,0,-82.3383,98.1398,-822,-538013,92313.9,-837867,0
10559,0,-44.109,20.2393,-822.5,-312399,199013,-928871,0
10573,0,-48.7206,29.6043,-822.5,-129719,33015.1,-991001,0
10606,0,-101.391,65.7304,-818,515158,-74932.7,-853813,0
10614,0,-98.0597,51.3341,-822,-156609,-18910,-987480,0
10676,0,-120.678,44.0478,-822,412261,-110803,-904303,0
10679,0,-106.967,31.2216,-822,-300469,544426,-783147,0
10681,0,-120.192,41.5512,-822,-749292,-267232,-605928,0
10694,0,-83.0564,18.7958,-822,-297169,281972,-912240,0
10707,0,-76.8955,22.1953,-822,349397,-355698,-866834,0
10730,0,-37.0348,10.7414,-822,-244801,-56615.8,-967919,0
10761,0,-73.7973,9.48308,-817.5,380694,-23199.1,-924410,0
10818,0,-128.939,2.94082,-818,188644,-155605,-969639,0
10820,0,-161.574,12.3614,-818,-71774.8,49551.3,-996189,0
10892,0,-167.909,-29.863,-698,59634.6,-13409.8,-998130,0
10897,0,-172.173,-24.0722,-698,283534,-19498.9,-958764,0
10957,0,-125.595,-33.4325,-702,-289321,-301584,-908483,0
11008,0,-71.5199,-29.6424,-702,260524,206867,-943045,0
11035,0,-87.2495,-44.7853,-702,-262369,-521.525,-964967,0
11044,0,-143.42,-45.6796,-698,-282660,136232,-949497,0
11051,0,-107.91,-42.2951,-698,-676232,-228931,-700215,0
11071,0,-57.5755,-26.071,-697.5,202857,330411,-921780,0
11088,0,-57.9331,-31.7275,-697.5,-405238,23018.3,-913921,0
11113,0,-33.6532,-25.6535,-697.5,-334507,-525232,-782456,0
11134,0,-151.235,-78.5047,-698,-575730,56112.9,-815712,0
11229,0,-95.4055,-89.7855,-698,154703,240623,-958211,0
11282,0,-36.6924,-46.1726,-698,-693214,-238149,-680250,0
11294,0,-86.085,-75.7758,-702,317252,43590,-947339,0
11310,0,-87.9694,-94.1693,-698,160694,264561,-950886,0
11332,0,-31.6834,-53.135,-702,39691.1,-407154,-912497,0
11431,0,-54.437,-137.413,-702,-45699.6,-19995.9,-998755,0
11440,0,-44.9143,-154.187,-698,81721.1,209359,-974418,0
11560,0,-6.43979,-46.0664,-698,49799.3,373153,-926432,0
11564,0,0.554189,-92.0356,-698,382131,496216,-779581,0
11577,0,-25.1679,-132.08,-698,-36159.5,50727.8,-998058,0
11582,0,-11.9253,-136.633,-698,199535,313185,-928494,0
11584,0,1.2786,-152.094,-702,67109.9,515760,-854100,0
11585,0,-12.7858,-159.212,-702,-136203,362441,-922001,0
11604,0,13.4951,-76.648,-702,229014,-647536,-726808,0
11663,0,19.6913,-124.899,-702,-114232,318772,-940923,0
11667,0,27.5561,-157.973,-702,48735.9,77829.5,-995775,0
11677,0,23.4939,-89.3576,-697.5,70834.8,154028,-985524,0
11713,0,11.34,-37.2226,-697.5,-22805.3,181509,-983125,0
11810,0,17.5769,-43.1898,-702.5,-438602,386428,-811358,0
11817,0,56.2606,-158.854,-702,-83905,63323.5,-994460,0
11818,0,40.3414,-103.907,-702,-283590,213047,-934980,0
11823,0,33.3176,-116.107,-702,69656.3,-421523,-904139,0
11862,0,38.5223,-63.3641,-698,-163717,-719238,-675198,0
11878,0,28.3093,-31.924,-698,171985,-532714,-828635,0
11902,0,23.7953,-45.0705,-698,-168710,391837,-904434,0
11923,0,75.1775,-98.7277,-698,271273,-152511,-950343,0
11928,0,66.1447,-98.1663,-698,-3229.03,-168119,-985761,0
11977,0,46.2134,-53.9781,-702,902.109,29685.1,-999559,0
11997,0,103.746,-136.713,-702,-3077.26,74495.9,-997217,0
11998,0,89.8683,-108.81,-702,641830,-212302,-736873,0
12002,0,78.8221,-86.7248,-698,64956,-6369.66,-997868,0
12019,0,55.7161,-42.8279,-697.5,303764,-191710,-933260,0
12058,0,105.653,-85.9369,-702,73110.7,-441146,-894453,0
12060,0,101.639,-89.3439,-702,647815,-320122,-691272,0
12119,0,99.921,-61.146,-702,-156932,493811,-855291,0
12243,0,162.848,-29.7158,-698,-349799,217016,-911342,0
12263,0,47.7743,-8.34452,-697.5,-537137,-64477.4,-841027,0
12276,0,43.63,-8.83533,-697.5,354802,102596,-929295,0
12320,0,148.942,-20.2913,-702,210711,-58929.1,-975771,0
12324,0,126.258,-23.9302,-702,-217765,-74078,-973186,0
12326,0,131.376,-11.6266,-702,-478882,-206016,-853364,0
12327,0,165.644,-8.07155,-698,-462772,-263645,-846365,0
12333,0,137.101,-1.47944,-698,243711,-246174,-938085,0
12336,0,151.38,-3.8286,-698,164233,-156883,-973866,0
12349,0,48.1679,6.33823,-702.5,-299860,78157.3,-950776,0
12395,0,92.35,2.95704,-702.5,-556570,-205800,-804907,0
12422,0,38.8322,11.4246,-698,-475907,80727.8,-875783,0
12427,0,94.0375,23.5223,-698,-321861,55601.8,-945153,0
12531,0,122.889,41.1335,-698,499471,-181367,-847133,0
12580,0,73.0676,48.0706,-697.5,-611847,-34488.9,-790224,0
12588,0,35.4205,22.5598,-697.5,-467315,-227245,-854387,0
12618,0,145.592,85.5961,-698,411562,214814,-885704,0
12622,0,134.434,98.8256,-702,-35815.1,-72355.4,-996736,0
12629,0,127.122,85.8272,-702,616081,509449,-600754,0
12635,0,51.8097,47.2187,-702.5,-100322,-202553,-974119,0
12691,0,109.124,91.9621,-698,-76347.9,-83437.9,-993584,0
12696,0,115.452,103.915,-698,122050,28669.4,-992110,0
12701,0,56.759,70.0068,-698,505430,414774,-756639,0
12708,0,27.4267,20.4565,-698,149494,580583,-800359,0
12719,0,35.1815,32.2128,-698,139082,416869,-898263,0
12726,0,34.0229,44.927,-698,405887,134758,-903933,0
12734,0,29.8059,38.4791,-698,27355.7,8553.17,-999589,0
12760,0,105.253,115.411,-702,311257,322940,-893772,0
12761,0,85.7556,112.06,-698,-66624.7,-523443,-849452,0
12762,0,88.1304,110.945,-698,776568,115571,-619342,0
12869,0,24.6516,80.1392,-697.5,-267922,-578295,-770580,0
12889,0,51.4372,150.198,-698,123839,776162,-618253,0
12890,0,35.6479,117.623,-698,-39071.6,391610,-919301,0
12891,0,53.7263,137.292,-698,49177.5,-182226,-982026,0
12899,0,3.94497,43.314,-702.5,54602.2,-155624,-986306,0
13020,0,14.695,166.028,-698,-453257,645039,-615210,0
13034,0,13.7245,175.464,-702,-198748,374118,-905834,0
13069,0,-10.4041,77.4372,-702,-282404,712779,-642024,0
13090,0,-6.65819,45.6995,-702,176096,-166812,-970136,0
13127,0,-0.823313,112.965,-698,-11745.5,-21001.2,-999710,0
13134,0,-12.3411,145.122,-702,-184725,191246,-964003,0
13145,0,-28.3374,168.796,-702,291737,664328,-688155,0
13171,0,-23.6651,64.8933,-697.5,62130.3,-88611.2,-994127,0
13172,0,-12.8473,69.6938,-697.5,-32141.1,-435407,-899660,0
13226,0,-46.2176,162.382,-698,408893,-356993,-839859,0
13268,0,-32.4069,84.6794,-702.5,54730.6,496335,-866404,0
13271,0,-29.7816,73.5084,-702.5,113257,-348469,-930453,0
13282,0,-25.2742,39.8928,-702.5,7904.27,-18355.4,-999800,0
13299,0,-40.0126,123.85,-702,-34430.4,684551,-728151,0
13302,0,-52.8578,132.667,-702,42797.7,628112,-776945,0
13311,0,-33.7883,108.189,-702,76353,584829,-807555,0
13331,0,-37.3067,69.737,-698,-113674,-579617,-806922,0
13400,0,-52.4813,90.0804,-702,-28618.7,367484,-929590,0
13402,0,-63.4436,127.081,-702,215987,-259428,-941301,0
13418,0,-23.8023,36.3897,-702,-354711,202248,-912840,0
13486,0,-85.7716,107.17,-702,341647,-281346,-896728,0
13522,0,-36.8696,30.8544,-697.5,-160160,398581,-903040,0
13559,0,-66.2302,62.7242,-697.5,86596.4,-563639,-821469,0
13616,0,-57.4295,39.7634,-702.5,-350435,110024,-930102,0
13632,0,-144.102,89.3847,-698,-112456,234522,-965584,0
13670,0,-69.514,26.7404,-698,-671003,278095,-687327,0
13700,0,-136.53,55.6135,-698,-225555,-25927.2,-973885,0
13704,0,-123.69,59.4693,-698,-591216,35329,-805739,0
13717,0,-104.682,36.1477,-702,-525598,237980,-816769,0
13728,0,-60.8592,13.7812,-702,431806,-400886,-807981,0
13761,0,-98.6,23.9756,-702,-385963,-166923,-907287,0
13920,0,-159.321,-24.4133,-598,123391,78554.2,-989244,0
13922,0,-125.327,-13.1912,-598,-541541,-532936,-650164,0
13933,0,-115.696,-20.1429,-598,-339248,101338,-935223,0
14007,0,-143.404,-26.4884,-602,277006,306802,-910571,0
14124,0,-55.4627,-36.9894,-597.5,-365879,-295715,-882432,0
14174,0,-98.077,-63.8332,-598,-601033,-380960,-702587,0
14201,0,-117.024,-83.1817,-602,-32487.8,176.735,-999472,0
14324,0,-50.6568,-60.4227,-598,-583647,-50784.7,-810418,0
14357,0,-123.49,-117.951,-602,-668018,-331027,-666463,0
14389,0,-38.2104,-65.8564,-602,-504859,-559135,-657637,0
14412,0,-27.4212,-60.7129,-602,-217163,-640474,-736637,0
14426,0,-85.2326,-119.633,-602,30536.9,64346.3,-997460,0
14437,0,-58.6651,-109.963,-598,66241.4,53956.8,-996344,0
14456,0,-19.078,-29.6638,-597.5,556822,261189,-788498,0
14503,0,-66.5089,-160.508,-602,-14017,-55807.2,-998343,0
14514,0,-46.7654,-152.785,-598,16723,42046.1,-998976,0
14584,0,-11.5734,-69.6429,-598,27085.6,493883,-869106,0
14608,0,-1.97666,-32.9424,-598,-225650,564762,-793805,0
14647,0,-0.108717,-113.173,-602,16784.1,364478,-931061,0
14706,0,5.17691,-150.911,-598,83182.2,-335886,-938222,0
14713,0,-2.03805,-124.802,-598,-63650.6,-164871,-984259,0
14715,0,5.15272,-142.745,-598,36909.2,344920,-937906,0
14783,0,34.7608,-159.323,-598,-421325,262183,-868185,0
14829,0,26.5805,-44.4515,-602.5,-369897,172187,-912977,0
14870,0,67.6277,-149.13,-598,-96688.3,78462,-992217,0
14910,0,32.0308,-42.3499,-598,69184.8,-33775.9,-997032,0
14929,0,19.2863,-43.3248,-598,13469.8,-552668,-833293,0
14951,0,71.015,-117.007,-602,-140005,46253.9,-989070,0
14954,0,64.4282,-92.4676,-598,-34276.3,296759,-954337,0
15028,0,86.5073,-80.0787,-598,-15714,57678.9,-998212,0
15030,0,95.8708,-97.4959,-598,-189116,234658,-953504,0
15057,0,40.3325,-35.6927,-597.5,112844,-528572,-841355,0
15151,0,112.616,-69.9005,-602,268057,-408526,-872498,0
15157,0,99.2171,-64.0405,-602,229315,-792951,-564485,0
15159,0,115.77,-73.911,-602,435008,-604218,-667599,0
15214,0,156.046,-60.8655,-598,204281,65321,-976730,0
15223,0,112.676,-34.2231,-602,-429923,9706.44,-902813,0
15224,0,118.957,-39.5071,-602,-451832,151861,-879082,0
15246,0,39.5005,-8.95935,-602,-505740,2351.51,-862683,0
15277,0,41.7723,-11.018,-602,379146,-11561.2,-925265,0
15326,0,75.3325,-12.3842,-597.5,-265668,176692,-947734,0
15455,0,133.51,21.5666,-598,123174,125677,-984395,0
15504,0,164.546,43.7356,-602,452704,100959,-885927,0
15516,0,123.573,33.7912,-602,681250,387301,-621206,0
15522,0,84.3847,32.2763,-602,-271622,-43308.2,-961429,0
15587,0,100.823,34.2706,-598,278690,-37177.8,-959661,0
15589,0,113.786,36.2001,-598,557274,56229.9,-828423,0
15596,0,165.831,49.0571,-598,-325177,-362129,-873569,0
15597,0,136.333,50.3556,-598,-332075,-142480,-932430,0
15660,0,121.39,60.2669,-598,455401,315861,-832371,0
15694,0,40.9097,35.2787,-602.5,55782.9,315662,-947231,0
15737,0,105.881,78.6849,-598,-403373,-86594,-910929,0
15789,0,88.3502,76.8675,-602,251982,431510,-866201,0
15797,0,86.867,98.1488,-602,-5723.99,-93925.8,-995563,0
15893,0,20.8205,43.5011,-597.5,-64003.9,-569896,-819220,0
15908,0,59.713,122.935,-602,269801,426644,-863239,0
15915,0,43.8147,113.773,-602,-135064,-248154,-959259,0
15925,0,41.3053,128.753,-598,334117,653334,-679353,0
15929,0,9.1132,37.9626,-602.5,-15621.6,-625384,-780161,0
15955,0,10.9066,72.8433,-602.5,-69481.8,-43759.6,-996623,0
15958,0,21.5875,73.8509,-602.5,159546,-555014,-816397,0
15983,0,30.9434,112.592,-602,309395,732286,-606657,0
16024,0,8.9234,97.9313,-598,512567,443223,-735411,0
16030,0,2.89108,41.8292,-598,87876.6,-368071,-925636,0
16072,0,-7.93319,73.8599,-602,-175651,-444654,-878311,0
16121,0,-6.96738,54.6703,-602,-111063,178613,-977631,0
16129,0,2.12397,41.3997,-602,47860.2,481052,-875385,0
16188,0,-28.1768,96.5848,-597.5,45287.8,542795,-838644,0
16301,0,-15.321,57.5753,-602.5,-242883,480261,-842827,0
16332,0,-34.9883,129.93,-602,134273,-300959,-944137,0
16426,0,-78.5015,127.33,-598,-237244,239186,-941544,0
16435,0,-79.6624,125.472,-598,-141814,420496,-896143,0
16443,0,-30.581,40.6176,-602,-135229,508795,-850201,0
16454,0,-27.4073,37.9313,-602,277696,-426446,-860830,0
16509,0,-96.1331,105.971,-602,292342,-399392,-868920,0
16524,0,-88.5857,90.5078,-598,318414,-261965,-911036,0
16525,0,-107.957,102.111,-598,3440.03,-12306,-999918,0
16542,0,-42.7968,38.8799,-597.5,-556195,330744,-762402,0
16639,0,-107.652,68.72,-598,97542.1,-103787,-989805,0
16648,0,-139.639,89.4476,-598,-180076,36643.3,-982970,0
16701,0,-31.829,18.0964,-598,474766,67151.3,-877547,0
16715,0,-109.674,48.0465,-598,-713615,391821,-580715,0
16717,0,-131.275,56.7147,-598,-219248,202699,-954381,0
16727,0,-102.563,31.5378,-602,-37582.2,10755.9,-999236,0
16798,0,-145.252,30.0395,-598,-183834,-19986.3,-982754,0
16860,0,-116.471,12.1857,-602,343830,-254396,-903916,0
16875,0,-33.1524,-1.93819,-423.513,-541134,-118776,-832506,0
16876,0,-26.3595,-18.427,-461.376,476090,345468,-808697,0
16879,0,-11.6812,-29.8199,-438.855,-6787.98,-243712,-969824,0
16880,0,-0.336227,-31.9663,-489.835,-341582,-527151,-778096,0
16885,0,31.3881,-10.5862,-449.445,711101,-52597.7,-701120,0
16886,0,33.3188,1.46246,-460.637,325662,-51022,-944109,0
16887,0,30.4758,9.59381,-421.422,-302133,51498.7,-951874,0
16889,0,31.4812,6.71824,-485.346,-455703,149096,-877556,0
16891,0,29.9848,14.3683,-434.463,-240939,-263328,-934134,0
16897,0,-27.9718,15.5164,-428.134,482121,-439631,-757815,0
16898,0,-28.0301,15.3954,-434.901,-344470,485903,-803267,0
16899,0,-23.4763,24.8453,-461.244,-367242,-15216.5,-930001,0
16900,0,-31.295,12.2366,-443.374,137767,-101300,-985271,0
16907,0,5.17783,-31.4953,-401.088,-5613.14,229179,-973368,0
16908,0,12.7382,-28.8519,-393.825,-104053,501840,-858679,0
16909,0,13.682,-28.5219,-417.515,41443.7,-424266,-904589,0
16917,0,31.3189,-3.02166,-398.293,584168,-158394,-796027,0
16923,0,30.906,12.5936,-396.303,609612,137714,-780646,0
16924,0,28.3379,15.4689,-363.056,139735,3724.56,-990182,0
16926,0,11.9384,29.1464,-364.893,16440.2,125492,-991958,0
16927,0,10.302,30.9082,-357.119,251347,296915,-921231,0
16928,0,2.046,31.3739,-403.474,219189,-416316,-882404,0
16929,0,2.58269,31.3437,-410.522,-25340.3,232179,-972343,0
16947,0,-33.609,-0.632263,-309.711,-371311,-53122.5,-926988,0
16959,0,-28.1936,-16.3736,-295.043,169091,188458,-967415,0
16963,0,-16.2249,-27.6304,-322.911,1710.9,-423888,-905713,0
16986,0,5.44732,-31.9255,-337.968,-106782,146766,-983391,0
17002,0,25.6599,-20.3139,-311.284,-57931.5,125674,-990379,0
17014,0,31.6747,-5.50562,-327.421,712971,83686.9,-696181,0
17042,0,31.4878,12.6855,-289.341,-447692,-137032,-883625,0
17043,0,26.4506,18.325,-327.775,677813,-69979.9,-731897,0
17054,0,24.8815,20.0817,-286.168,141444,-2619.54,-989943,0
17057,0,31.5765,12.5862,-334.641,505653,15830.7,-862591,0
17063,0,22.9103,24.4088,-296.179,51376.7,533287,-844373,0
17094,0,-11.7686,29.7154,-307.263,112663,259852,-959054,0
17097,0,-3.55127,32.5885,-326.155,-68943.4,526926,-847110,0
17126,0,-26.3639,18.8531,-311.655,-633274,435621,-639686,0
17132,0,-31.4682,9.16598,-299.835,-220531,167712,-960853,0
17151,0,-31.3139,-5.69643,-210.311,-138087,-83424.1,-986900,0
17202,0,-30.8333,-12.6751,-252.579,-407380,-304212,-861102,0
17204,0,-31.6678,-11.7408,-255.887,-287073,-255615,-923174,0
17205,0,-24.673,-19.5719,-279.941,-276693,-296135,-914191,0
17231,0,-19.742,-25.3859,-231.691,-371927,-513157,-773524,0
17260,0,-12.6927,-30.7734,-238.954,-399938,-375584,-836054,0
17290,0,13.0354,-30.5114,-263.934,-145285,404979,-902709,0
17457,0,5.83554,31.1602,-254.035,71483.7,-200808,-977019,0
17503,0,-12.4264,31.0554,-220.734,-280743,516290,-809091,0
17507,0,-22.8445,21.7499,-274.33,11986.7,786215,-617837,0
17631,0,-24.3341,-20.6946,-144.03,458599,-88270.3,-884249,0
17670,0,-19.8038,-25.9057,-162.876,-224705,-103046,-968963,0
17739,0,13.8701,-28.9806,-193.981,5663.94,-569730,-821812,0
17760,0,14.1951,-28.867,-151.731,-34505.6,-272060,-961661,0
17789,0,13.4216,-30.8303,-210.796,207251,-613225,-762235,0
17795,0,23.8361,-21.528,-156.299,482713,-423193,-766744,0
17848,0,24.1907,-23.3628,-171.545,753329,-135956,-643437,0
17849,0,24.9453,-21.797,-176.376,691319,-76007.8,-718541,0
17850,0,28.9345,-13.5186,-209.018,262159,46315,-963913,0
17875,0,31.8331,-2.69705,-181.494,-119172,63343,-990851,0
17914,0,28.1402,16.4334,-158.273,663734,142324,-734303,0
17930,0,26.7538,17.9856,-171.026,360268,252918,-897908,0
17955,0,13.783,28.8071,-188.984,167742,415504,-893990,0
18046,0,-8.40665,30.8909,-178.78,-426980,467482,-774047,0
18163,0,-32.0936,-1.9202,-190.719,485068,201727,-850891,0
18260,0,-29.7256,-13.9152,-70.5788,-462179,-267092,-845608,0
18263,0,-25.9829,-18.1054,-69.6757,-196336,-332650,-922386,0
18395,0,-3.7859,-31.2758,-72.7199,-295272,-234925,-926080,0
18411,0,-13.8835,-30.7062,-125.91,-263250,-398690,-878491,0
18485,0,9.68209,-29.9204,-79.8298,193775,-203007,-959812,0
18521,0,23.0401,-21.5752,-85.2163,37643.3,257595,-965520,0
18523,0,20.9502,-23.4419,-138.458,277385,-803516,-526707,0
18596,0,25.1608,-20.2092,-80.9084,655601,-323734,-682190,0
18611,0,30.0189,-10.1276,-108.685,267074,-461491,-845989,0
18689,0,28.8293,12.8029,-71.4719,249086,127398,-960066,0
18790,0,30.2082,13.3749,-74.7105,597515,623473,-504239,0
18794,0,27.9794,15.8701,-82.7328,-106937,-145259,-983598,0
18808,0,30.4883,13.0613,-133.576,401061,373275,-836550,0
18839,0,16.1872,27.0989,-95.2475,102568,308214,-945772,0
18867,0,14.8618,27.7376,-85.4778,296993,815432,-496856,0
18920,0,-0.0541652,31.4924,-103.377,-4443.07,354087,-935202,0
